energy	num_occurrences	sample
-2.000000	2	[0 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0]
-6.000000	2	[0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0]
-6.000000	4	[0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0]
-6.000000	3	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
0.000000	4	[0 1 0 0 0 0 0 1 1 1 0 0 0 0 1 1]
-6.000000	3	[0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0]
-6.000000	3	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	1	[0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	1	[0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0]
-2.000000	5	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 1]
0.000000	17	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0]
0.000000	2	[1 1 0 0 0 0 1 1 1 0 0 0 0 0 1 0]
-2.000000	1	[0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1]
0.000000	3	[1 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0]
0.000000	1	[0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 1]
-2.000000	1	[1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	1	[0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0]
0.000000	1	[1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
-6.000000	1	[0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0]
-4.000000	1	[1 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	1	[0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0]
-6.000000	1	[0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0]
-6.000000	2	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
0.000000	1	[1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1]
-4.000000	1	[1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0]
-2.000000	1	[0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0]
-2.000000	1	[0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0]
-2.000000	3	[0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 1]
2.000000	1	[0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1]
2.000000	4	[1 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
0.000000	3	[1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
2.000000	63	[0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0]
-2.000000	3	[0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0]
2.000000	166	[0 0 1 0 1 1 0 0 0 0 1 1 1 0 0 0]
2.000000	4	[0 0 1 0 1 1 0 0 0 0 0 1 0 1 0 1]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0]
2.000000	2	[1 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-2.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 1]
-6.000000	1	[0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
-4.000000	12	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	9	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-4.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1]
-4.000000	3	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-4.000000	5	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
2.000000	4	[1 0 1 0 1 1 0 0 0 0 0 1 0 1 0 0]
4.000000	1	[1 0 1 0 1 0 0 0 0 0 1 1 1 0 0 0]
2.000000	1	[1 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0]
4.000000	3	[1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 1]
2.000000	1	[0 1 0 0 0 0 1 1 1 0 1 0 0 0 0 1]
-6.000000	1	[0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1]
-2.000000	1	[0 1 0 0 0 0 1 1 0 0 1 0 1 0 0 0]
-4.000000	10	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0]
-4.000000	1	[1 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0]
-2.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 1]
0.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0]
-4.000000	1	[1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0]
-4.000000	2	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-4.000000	4	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-2.000000	1	[1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1]
0.000000	1	[1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0]
0.000000	1	[0 1 0 0 0 0 1 1 0 1 0 0 1 0 1 0]
4.000000	1	[0 1 0 0 0 0 1 1 1 1 0 0 0 0 1 1]
2.000000	2	[0 0 1 0 1 1 0 0 0 0 1 1 1 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
-4.000000	3	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
4.000000	1	[1 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0]
-4.000000	1	[1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0]
-4.000000	1	[0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1]
-4.000000	1	[0 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0]
-4.000000	1	[0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
6.000000	5	[0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 0]
-4.000000	1	[0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	1	[0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 1]
-4.000000	1	[0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1]
-4.000000	1	[0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	2	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-2.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 1 0 0]
-4.000000	1	[0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1]
8.000000	5	[1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0]
10.000000	8	[1 0 1 0 1 1 0 0 0 0 1 1 1 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-2.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 0 1 0 0]
-6.000000	2	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
-4.000000	1	[0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0]
2.000000	1	[1 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
2.000000	1	[0 0 1 0 1 1 0 0 0 0 1 1 1 0 0 0]
-6.000000	1	[0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
2.000000	1	[1 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-2.000000	1	[0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1]
-6.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0]
-2.000000	2	[0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0]
0.000000	1	[1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0]
-2.000000	2	[0 0 1 1 1 1 0 0 0 0 0 1 1 0 0 0]
2.000000	3	[0 0 1 0 1 1 0 0 0 0 1 1 1 0 0 0]
2.000000	2	[0 0 1 0 1 1 0 0 0 0 1 1 1 0 0 0]
-6.000000	1	[0 0 0 1 0 0 1 1 0 1 0 0 1 0 0 0]
0.000000	1	[0 1 0 1 0 0 1 1 1 0 0 0 0 0 1 0]
2.000000	1	[0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0]
2.000000	3	[0 0 1 0 1 1 0 0 0 0 1 1 1 0 0 0]
-2.000000	1	[1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0]
-2.000000	1	[0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0]
0.000000	1	[0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 0]
-2.000000	1	[0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0]
0.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 1]
-2.000000	1	[0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 1]
-4.000000	1	[0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0]
-2.000000	1	[1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 0]
0.000000	1	[1 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0]
-2.000000	1	[0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0]
0.000000	1	[0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 1]
0.000000	1	[0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 1]
2.000000	1	[0 0 1 0 1 1 0 0 0 0 1 1 1 0 0 0]
0.000000	1	[1 1 0 0 0 0 0 1 1 0 0 0 1 0 1 0]
-4.000000	1	[0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1]
